,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Geography,Gender,HasCrCard,IsActiveMember,y
36,850.0,92.0,10.0,250898.1,4.0,199970.73,Germany,Male,1,1,0.0
37,350.0,92.0,10.0,0.0,4.0,199970.73,France,Female,0,0,1.0
38,850.0,18.0,10.0,0.0,4.0,90.07,Germany,Male,0,0,1.0
39,350.0,92.0,0.0,0.0,4.0,199970.73,Germany,Male,0,1,0.0
40,350.0,92.0,10.0,0.0,1.0,199970.73,France,Female,0,1,0.0
41,350.0,18.0,0.0,250898.1,4.0,199970.73,France,Male,0,0,0.0
42,850.0,92.0,10.0,0.0,1.0,90.07,Germany,Male,0,0,0.0
43,850.0,92.0,0.0,0.0,1.0,199970.73,France,Female,1,0,0.0
44,850.0,92.0,0.0,0.0,1.0,90.07,France,Female,0,1,0.0
45,850.0,92.0,0.0,250898.1,1.0,199970.73,France,Female,1,0,1.0
46,850.0,18.0,0.0,0.0,4.0,90.07,Spain,Male,1,0,0.0
47,850.0,18.0,10.0,250898.1,1.0,199970.73,France,Female,0,1,0.0
48,850.0,18.0,0.0,250898.1,1.0,90.07,Spain,Female,0,0,0.0
49,850.0,18.0,10.0,0.0,4.0,90.07,France,Female,1,0,0.0
50,850.0,18.0,10.0,0.0,3.0,90.07,Spain,Female,0,1,0.0
51,850.0,92.0,0.0,250898.1,1.0,90.07,France,Female,1,0,1.0
52,850.0,18.0,0.0,250898.1,1.0,199970.73,France,Female,0,0,0.0
53,350.0,92.0,0.0,0.0,1.0,199970.73,Spain,Female,0,0,1.0
54,350.0,92.0,0.0,250898.1,1.0,90.07,France,Male,1,0,0.0
55,850.0,18.0,10.0,250898.1,4.0,199970.73,France,Male,1,0,1.0
56,850.0,92.0,10.0,0.0,1.0,90.07,Germany,Female,0,1,0.0
57,850.0,92.0,10.0,0.0,4.0,90.07,France,Male,0,0,0.0
58,350.0,92.0,10.0,250898.1,4.0,199970.73,Germany,Male,1,1,0.0
59,850.0,92.0,10.0,0.0,1.0,90.07,France,Female,1,0,0.0
60,850.0,92.0,0.0,0.0,4.0,90.07,Germany,Male,0,0,0.0
61,850.0,92.0,0.0,250898.1,4.0,199970.73,Germany,Male,1,0,0.0
62,850.0,92.0,0.0,0.0,4.0,90.07,Germany,Male,1,0,0.0
63,350.0,92.0,10.0,250898.1,1.0,199970.73,Spain,Male,0,0,0.0
64,350.0,92.0,0.0,250898.1,4.0,199970.73,Spain,Male,0,1,0.0
65,850.0,18.0,0.0,0.0,1.0,90.07,France,Male,0,1,0.0
66,350.0,92.0,0.0,0.0,1.0,90.07,Germany,Female,1,0,0.0
67,850.0,92.0,0.0,0.0,1.0,90.07,Germany,Male,1,1,0.0
68,350.0,92.0,0.0,0.0,1.0,90.07,Germany,Male,1,1,0.0
69,850.0,18.0,0.0,250898.1,4.0,90.07,France,Female,1,0,1.0
70,850.0,18.0,10.0,0.0,4.0,90.07,Spain,Male,0,1,0.0
71,350.0,92.0,0.0,0.0,1.0,97125.12,Germany,Female,1,0,0.0
72,850.0,18.0,10.0,0.0,1.0,199970.73,France,Female,1,0,1.0
73,850.0,18.0,10.0,0.0,1.0,199970.73,Spain,Male,1,1,0.0
74,850.0,92.0,10.0,250898.1,1.0,90.07,Spain,Female,1,0,0.0
75,350.0,92.0,0.0,0.0,4.0,199970.73,France,Female,0,0,0.0
76,850.0,18.0,0.0,250898.1,4.0,90.07,Germany,Male,0,1,1.0
77,350.0,92.0,0.0,250898.1,1.0,90.57291,Spain,Male,0,0,0.0
78,350.0,92.0,10.0,250898.1,4.0,90.07,France,Male,0,0,0.0
79,850.0,92.0,0.0,250898.1,4.0,199970.73,France,Female,1,1,0.0
80,350.0,18.0,10.0,0.0,4.0,90.07,France,Male,0,1,1.0
81,350.0,18.0,10.0,0.0,4.0,90.07,Germany,Female,1,0,1.0
82,350.0,92.0,0.0,0.0,4.0,90.07,Spain,Male,0,1,0.0
83,350.0,92.0,0.0,250898.1,1.0,199970.73,France,Male,1,0,0.0
84,850.0,18.0,10.0,0.0,1.0,90.07,Spain,Female,1,0,0.0
85,850.0,18.0,0.0,250895.17,1.0,199970.73,Spain,Male,1,1,0.0
86,350.0,92.0,0.0,0.0,4.0,199970.73,Germany,Male,0,1,0.0
87,350.0,92.0,10.0,0.0,4.0,199970.73,Germany,Female,1,0,0.0
88,350.0,92.0,0.0,0.0,4.0,90.07,France,Female,1,1,0.0
89,350.0,18.0,0.0,250898.1,4.0,199970.73,France,Female,1,1,0.0
90,350.0,18.0,10.0,250898.1,1.0,199970.73,Spain,Female,1,1,1.0
91,350.0,92.0,0.0,250898.1,1.0,90.07,Spain,Male,0,1,0.0
92,350.0,18.0,10.0,250898.1,4.0,90.07,Germany,Male,0,1,0.0
93,850.0,92.0,10.0,250898.1,1.0,199970.73,France,Male,1,1,0.0
94,850.0,92.0,10.0,0.0,1.0,90.07,Spain,Female,0,0,0.0
95,350.0,18.0,10.0,229186.44,4.0,199970.73,France,Female,0,1,0.0
96,850.0,92.0,0.0,250898.1,1.0,90.07,Germany,Female,1,0,0.0
97,850.0,92.0,0.0,0.0,4.0,108562.77,Germany,Male,0,1,0.0
98,850.0,92.0,0.0,250898.1,3.8525763,90.07,Germany,Female,1,0,1.0
99,350.0,18.0,0.0,0.0,1.0,90.07,France,Male,1,1,0.0
100,850.0,18.0,0.0,0.0,1.0,199970.73,France,Male,0,0,0.0
101,850.0,92.0,0.0,0.0,1.0,199970.73,Germany,Male,1,0,0.0
102,350.0,92.0,0.0,250898.1,4.0,199970.73,Germany,Male,0,0,0.0
103,350.0,18.0,10.0,0.0,1.0,90.07,Germany,Male,0,1,0.0
104,850.0,18.0,0.0,0.0,1.0,199970.73,Spain,Male,1,1,0.0
105,850.0,18.0,0.0,0.0,4.0,90.07,Spain,Male,1,0,0.0
106,850.0,18.0,10.0,0.0,1.0,199970.73,Germany,Male,1,1,0.0
107,850.0,92.0,10.0,250898.1,1.0,90.07,Germany,Female,1,0,1.0
108,350.0,18.0,0.0,250898.1,1.0,199970.73,Germany,Male,1,1,0.0
109,850.0,92.0,0.0,0.0,1.0,199970.73,France,Female,1,1,0.0
110,850.0,18.031694,10.0,250898.1,4.0,199970.73,France,Male,0,0,0.0
111,350.0,18.0,10.0,0.0,1.0,90.07,Germany,Female,1,0,0.0
112,850.0,18.0,10.0,250898.1,4.0,199970.73,France,Male,0,1,0.0
113,850.0,92.0,0.0,250898.1,1.0,90.07,Germany,Female,1,1,0.0
114,350.0,92.0,10.0,0.0,1.0,199970.73,France,Female,0,0,0.0
115,350.0,92.0,0.0,250898.1,1.0,199970.73,Germany,Female,0,1,0.0
116,850.0,18.0,0.0,0.0,1.0,199970.73,Spain,Female,0,1,0.0
117,850.0,92.0,10.0,250898.1,1.0,199970.73,Germany,Female,0,1,0.0
118,850.0,18.0,10.0,0.0,4.0,199970.73,Germany,Female,0,0,0.0
119,850.0,92.0,0.0,250898.1,4.0,90.07,Spain,Female,1,1,0.0
120,350.0,92.0,0.0,250898.1,4.0,199970.73,Spain,Male,0,1,0.0
121,850.0,18.0,0.0,250898.1,4.0,199970.73,France,Female,1,1,0.0
122,850.0,92.0,10.0,0.0,1.0,199970.73,Spain,Female,0,1,0.0
123,350.0,92.0,0.0,250898.1,1.0,90.07,Spain,Female,1,1,0.0
124,850.0,92.0,0.0,250898.1,4.0,90.07,Germany,Female,0,1,0.0
125,850.0,18.0,0.0,0.0,4.0,199970.73,Germany,Female,0,0,0.0
126,350.0,92.0,10.0,0.0,4.0,199970.73,Spain,Male,0,0,0.0
127,850.0,18.0,0.0,250898.1,4.0,199970.73,France,Female,1,0,1.0
128,350.0,92.0,10.0,250898.1,4.0,90.07,France,Female,0,0,0.0
129,850.0,18.0,10.0,0.0,4.0,199970.73,France,Female,0,0,1.0
130,350.0,18.0,0.0,0.0,1.0,90.07,Spain,Male,1,0,1.0
131,350.0,92.0,0.0,0.0,4.0,199970.73,Germany,Male,0,1,1.0
132,850.0,92.0,0.0,0.0,4.0,199970.73,France,Male,0,0,1.0
133,850.0,18.0,10.0,0.0,1.0,96812.28,France,Female,1,1,0.0
134,350.53253,92.0,0.0,250898.1,4.0,199970.73,Spain,Female,1,1,0.0
135,850.0,18.0,10.0,0.0,1.0,90.07,France,Female,1,0,0.0
136,350.0,92.0,0.0,0.0,1.0,199970.73,France,Male,0,1,0.0
137,350.0,18.0,0.0,0.0,1.0,90.07,Germany,Male,1,1,0.0
138,850.0,18.0,0.0,250898.1,1.0,199970.73,France,Male,0,0,0.0
139,350.0,18.0,0.0,250898.1,4.0,90.07,Germany,Female,1,0,0.0
140,850.0,18.0,10.0,250898.1,1.0,199970.73,France,Male,1,1,1.0
141,350.0,92.0,10.0,250898.1,1.0,90.07,France,Male,0,0,0.0
142,350.0,92.0,0.0,0.0,1.0,90.07,France,Female,1,1,1.0
143,350.0,92.0,10.0,250898.1,4.0,199970.73,France,Female,0,0,0.0
144,850.0,92.0,0.0,250898.1,1.0,199970.73,France,Female,1,1,0.0
145,850.0,92.0,10.0,250898.1,4.0,90.07,France,Male,0,0,0.0
146,850.0,18.0,10.0,0.0,4.0,90.07,Germany,Female,1,0,0.0
147,350.0,92.0,10.0,250898.1,1.0,90.07,France,Female,0,0,0.0
148,350.0,92.0,10.0,250898.1,4.0,90.07,Germany,Male,0,0,1.0
149,350.0,92.0,10.0,0.0,1.0,199970.73,France,Male,1,1,0.0
150,850.0,18.0,0.0,250898.1,4.0,199970.73,France,Female,0,0,0.0
151,850.0,18.0,10.0,250898.1,1.0,90.07,France,Female,0,0,0.0
152,350.0,92.0,0.0,250898.1,1.0,90.07,France,Male,1,0,1.0
153,850.0,18.0,10.0,0.0,4.0,199970.73,Spain,Female,1,1,0.0
154,850.0,18.0,0.0,0.0,1.0,90.07,Germany,Female,0,0,0.0
155,350.0,18.0,0.0,250898.1,1.0,199970.73,France,Female,0,0,0.0
156,350.0,92.0,10.0,250898.1,4.0,90.07,France,Female,0,1,1.0
157,850.0,18.0,10.0,0.0,4.0,90.07,France,Female,1,1,0.0
158,350.0,18.0,10.0,250898.1,4.0,199970.73,Spain,Female,1,1,0.0
159,350.0025,18.0,10.0,250898.1,4.0,199970.73,Germany,Female,0,0,0.0
160,350.0,18.0,0.0,250898.1,4.0,90.07,France,Female,0,1,0.0
161,350.0,91.99933,0.0,0.0,4.0,90.07,France,Female,0,1,0.0
162,850.0,18.0,0.0,0.0,4.0,199970.73,Germany,Male,0,0,1.0
163,850.0,92.0,10.0,0.0,1.0,199970.73,France,Female,0,1,0.0
164,350.0,18.0,0.0,250898.1,1.0,199970.73,France,Female,0,1,0.0
165,350.0,92.0,0.0,0.0,4.0,2974.3262,Germany,Female,1,0,0.0
166,350.0,18.0,10.0,250898.1,4.0,90.07,France,Female,0,0,1.0
167,350.0,18.0,0.0,139202.89,1.0,90.07,Germany,Female,1,1,0.0
168,850.0,55.609695,10.0,250898.1,4.0,90.07,Spain,Male,1,0,0.0
169,850.0,92.0,10.0,250898.1,4.0,199970.73,Germany,Female,1,1,0.0
170,850.0,92.0,10.0,250898.1,1.0,90.07,Spain,Male,0,0,0.0
171,850.0,18.0,10.0,0.0,1.0,199970.73,Germany,Female,0,1,0.0
172,850.0,18.0,10.0,250898.1,1.0,90.07,Germany,Female,0,1,0.0
173,850.0,18.0,0.0,0.0,1.0,199970.73,France,Male,0,0,1.0
174,350.0,92.0,10.0,0.0,1.0,199970.73,Spain,Male,0,1,0.0
175,850.0,18.0,0.0,119752.56,4.0,199970.73,Germany,Male,0,1,1.0
176,350.0,92.0,0.0,0.0,1.0,199970.73,France,Male,1,1,1.0
177,850.0,92.0,0.0,0.0,4.0,90.07,France,Male,0,0,0.0
178,350.0,18.0,0.0,0.0,4.0,199970.73,France,Female,1,1,0.0
179,850.0,18.0,0.0,250898.1,4.0,90.07,Spain,Female,0,1,0.0
180,850.0,18.0,0.0,250898.1,1.0,90.07,Germany,Male,0,0,0.0
181,350.0,18.0,0.0,250898.1,1.0,90.07,France,Female,1,1,1.0
182,850.0,92.0,10.0,250898.1,1.0,199970.73,France,Female,1,1,1.0
183,850.0,92.0,10.0,0.0,4.0,90.07,Germany,Male,0,0,0.0
184,850.0,18.0,10.0,250898.1,4.0,90.07,Spain,Male,0,0,0.0
185,350.0,92.0,0.0,0.0,4.0,199970.73,France,Female,1,0,0.0
186,850.0,18.0,0.0,250898.1,4.0,90.07,Germany,Female,0,1,0.0
187,850.0,18.0,10.0,250396.05,4.0,90.07,France,Male,1,1,0.0
188,364.01608,92.0,0.0,250898.1,4.0,199970.73,France,Female,0,0,0.0
189,850.0,18.0,10.0,250898.1,1.0,90.07,Spain,Male,1,0,0.0
190,850.0,92.0,10.0,250898.1,1.0,90.07,France,Female,1,1,0.0
191,350.0,18.0,10.0,0.0,4.0,199970.73,France,Female,1,0,0.0
192,850.0,18.0,0.0,250898.1,4.0,90.07,Germany,Male,1,1,0.0
193,350.0,18.0,0.0,250898.1,1.0,199970.73,France,Female,1,0,0.0
194,850.0,18.0,10.0,250898.1,1.0,199970.73,France,Male,1,1,0.0
195,850.0,18.0,0.0,250898.1,4.0,199970.73,Spain,Female,1,0,0.0
196,350.0,18.0,10.0,0.0,4.0,90.07,France,Female,1,1,0.0
197,350.0,92.0,10.0,250898.1,1.0,90.07,France,Female,1,1,0.0
198,350.0,92.0,10.0,250898.1,4.0,199970.73,Germany,Female,0,0,0.0
199,850.0,92.0,10.0,250898.1,4.0,199970.73,France,Male,1,0,0.0
200,350.0,18.0,0.0,250898.1,4.0,199970.73,Germany,Male,0,0,0.0
201,350.0,92.0,0.0,0.0,1.0,90.07,Spain,Male,0,1,1.0
202,350.0,18.0,0.0,250898.1,4.0,90.07,France,Female,1,0,1.0
203,350.0,18.0,10.0,0.0,1.0,90.07,France,Male,0,0,1.0
204,850.0,18.0,0.0,0.0,1.0,199970.73,Spain,Male,1,0,0.0
205,850.0,92.0,10.0,0.0,1.0,334.97067,Spain,Female,0,1,0.0
206,350.0,18.0,0.0,250898.1,4.0,199970.73,Germany,Female,0,1,0.0
207,850.0,92.0,0.0,0.0,1.0,199970.73,Spain,Female,0,0,0.0
208,850.0,92.0,10.0,250898.1,1.0,90.07,France,Male,1,0,0.0
209,350.0,18.0,0.0,250898.1,1.0,199970.73,Spain,Female,1,0,0.0
210,350.0,18.0,0.0,250898.1,1.0,90.07,Spain,Male,1,0,0.0
211,850.0,18.0,0.0,160771.69,1.0,90.07,Germany,Male,0,1,0.0
212,350.0,92.0,0.0,250898.1,1.0,90.07,Germany,Male,0,1,0.0
213,350.0,18.0,10.0,250898.1,4.0,199648.34,France,Male,0,1,0.0
214,850.0,18.0,0.0,0.0,4.0,90.07,Spain,Male,1,0,0.0
215,850.0,92.0,10.0,250898.1,1.0,90.07,Germany,Female,0,1,0.0
216,591.8379,18.0,10.0,250898.1,1.0,90.07,Germany,Female,0,1,0.0
217,850.0,92.0,0.0,250898.1,4.0,199970.73,France,Male,1,1,0.0
218,850.0,18.0,0.0,0.0,1.0,199970.73,Germany,Male,1,0,0.0
219,850.0,18.0,10.0,250898.1,4.0,90.07,Spain,Male,0,0,0.0
220,350.0,18.0,10.0,0.0,4.0,90.07,Germany,Male,0,1,0.0
221,850.0,18.0,10.0,0.0,1.0,199970.73,Germany,Male,0,0,0.0
222,350.0,92.0,10.0,250898.1,1.0,199970.73,France,Male,1,1,1.0
223,850.0,18.0,0.0,250898.1,1.0,90.07,Spain,Male,1,0,0.0
224,850.0,18.0,0.0,0.0,4.0,90.07,Germany,Male,0,0,0.0
225,350.0,18.0,0.0,0.0,4.0,90.07,France,Male,0,1,1.0
226,850.0,18.0,0.0,250898.1,4.0,90.07,Germany,Male,1,1,0.0
227,350.0,92.0,0.0,250898.1,1.0,90.07,Germany,Female,1,1,0.0
228,850.0,92.0,10.0,0.0,1.0,199970.73,Spain,Male,0,0,0.0
229,350.0,92.0,6.0,250898.1,1.0,199970.73,Germany,Female,1,0,0.0
230,350.0,18.0,10.0,250898.1,1.0,90.07,Spain,Male,0,0,0.0
231,350.0,18.0,10.0,0.0,1.0,199970.73,France,Female,1,1,0.0
232,350.0,18.0,0.0,0.0,1.0,199970.73,Spain,Male,1,1,0.0
233,350.0,92.0,0.0,250898.1,4.0,90.07,Spain,Male,0,0,0.0
234,850.0,18.0,3.0,250898.1,4.0,90.07,France,Female,1,0,0.0
235,350.0,92.0,0.0,0.0,4.0,199970.73,Germany,Female,1,0,0.0
236,350.0,18.0,0.0,250898.1,4.0,90.07,France,Male,0,1,0.0
237,350.0,18.0,0.0,250898.1,1.0,199970.73,France,Female,0,1,1.0
238,350.0,18.0,0.0,250898.1,1.0,90.07,France,Female,0,0,1.0
239,850.0,92.0,10.0,0.0,4.0,90.07,Germany,Female,0,1,0.0
240,463.56372,18.0,10.0,250898.1,1.0,199970.73,France,Male,0,1,0.0
241,350.0,18.0,0.0,0.0,4.0,199970.73,Germany,Female,1,0,0.0
242,850.0,18.0,0.0,250898.1,1.0,90.07,Spain,Male,1,0,1.0
243,850.0,92.0,0.0,250898.1,4.0,90.07,Germany,Male,0,1,0.0
244,350.0,92.0,0.0,250898.1,4.0,199970.73,Spain,Male,1,0,0.0
245,850.0,18.0,0.0,0.0,1.0,90.07,France,Female,0,1,0.0
246,350.0,18.0,0.0,250898.1,1.0,199970.73,France,Male,1,0,0.0
247,850.0,92.0,0.0,250898.1,1.0,90.07,Spain,Female,0,0,0.0
248,350.0,92.0,0.0,250898.1,1.0,90.07,Spain,Male,0,1,0.0
249,350.0,18.0,0.0,0.0,4.0,90.07,Germany,Female,1,0,0.0
250,350.0,18.0,10.0,0.0,1.0,199970.73,Spain,Male,0,1,1.0
251,850.0,91.99722,0.0,250898.1,4.0,199970.73,Germany,Male,1,1,0.0
252,350.0,18.0,0.0,250898.1,1.0,199970.73,Germany,Male,0,1,0.0
253,350.0,18.0,0.0,0.0,4.0,199970.73,Germany,Female,1,1,0.0
254,350.0,92.0,0.0,250898.1,1.0,199970.73,Germany,Male,1,0,0.0
255,350.0,92.0,0.0,250898.1,4.0,90.07,Spain,Female,0,0,0.0
256,850.0,18.0,10.0,0.0,4.0,90.07,Spain,Male,0,0,0.0
257,350.0,92.0,10.0,250898.1,4.0,90.07,France,Female,1,0,0.0
258,350.0,92.0,10.0,250898.1,4.0,90.07,Germany,Female,1,1,0.0
259,850.0,18.0,0.0,250898.1,4.0,90.07,Germany,Female,0,1,0.0
260,850.0,92.0,10.0,0.0,4.0,199970.73,Germany,Female,1,1,1.0
261,850.0,18.0,0.0,250898.1,1.0,199970.73,France,Male,1,0,1.0
262,850.0,18.0,10.0,0.0,4.0,90.07,France,Female,0,0,0.0
263,350.0,92.0,0.0,250898.1,4.0,90.07,France,Male,0,1,0.0
264,850.0,92.0,10.0,250898.1,4.0,90.07,Spain,Male,0,0,0.0
265,350.0,92.0,0.0,0.0,4.0,199970.73,France,Male,1,0,0.0
266,350.0,92.0,0.0,0.0,4.0,199970.73,Spain,Male,0,0,0.0
267,350.0,18.0,10.0,0.0,4.0,90.07,Spain,Female,0,0,0.0
268,850.0,18.0,10.0,0.0,1.0,90.07,France,Female,1,0,0.0
269,850.0,92.0,10.0,250898.1,4.0,199970.73,France,Male,0,1,0.0
270,850.0,92.0,0.0,250898.1,2.0,199970.73,Germany,Male,1,1,0.0
271,350.0,92.0,0.0,250898.1,4.0,199970.73,Spain,Female,1,1,0.0
272,350.0,18.0,10.0,250898.1,1.0,199970.73,Germany,Female,0,1,0.0
273,350.0,92.0,10.0,0.0,4.0,90.07,Germany,Female,0,0,0.0
274,350.09277,92.0,0.0,0.0,4.0,90.07,Spain,Female,1,1,0.0
275,850.0,92.0,10.0,0.0,4.0,199970.73,Spain,Male,0,1,0.0
276,350.0,92.0,0.0,0.0,1.0,199970.73,Germany,Female,1,0,1.0
277,850.0,92.0,10.0,250898.1,4.0,1941.4625,France,Male,0,1,0.0
278,850.0,18.0,10.0,0.0,4.0,199970.73,France,Male,1,1,0.0
279,350.0,92.0,10.0,0.0,1.0,199970.73,France,Female,1,1,0.0
280,350.0,91.99189,10.0,250898.1,4.0,199970.73,France,Female,1,0,0.0
281,350.0,92.0,0.0,250898.1,4.0,199970.73,Germany,Female,1,1,0.0
282,850.0,92.0,10.0,0.0,1.0,90.07,Germany,Female,0,0,0.0
283,850.0,18.0,0.0,0.0,4.0,199970.73,Spain,Male,1,1,0.0
284,350.0,92.0,0.0,0.0,1.0,199970.73,France,Male,1,1,0.0
285,850.0,92.0,10.0,250898.1,4.0,90.07,Germany,Female,1,0,0.0
286,350.0,18.0,0.0,250898.1,1.0,199970.73,Germany,Male,1,0,1.0
287,850.0,18.0,10.0,250898.1,4.0,199970.73,Spain,Male,1,0,0.0
288,850.0,18.0,0.0,250898.1,4.0,90.07,Spain,Male,0,0,0.0
289,350.0,18.0,10.0,0.0,1.0,90.07,Spain,Male,0,0,0.0
290,350.0,92.0,0.0,250898.1,4.0,90.07,Spain,Female,1,1,1.0
291,350.9103,18.0,0.0,250898.1,4.0,199970.73,Germany,Male,1,1,0.0
292,350.0,92.0,10.0,0.0,1.0,90.07,Germany,Male,1,0,0.0
293,350.0,92.0,10.0,0.0,4.0,90.07,Spain,Male,0,0,0.0
294,350.0,24.0,10.0,250898.1,1.0,199970.73,Germany,Female,0,0,0.0
295,850.0,92.0,0.0,250898.1,1.0,199970.73,France,Male,1,0,1.0
296,850.0,18.0,0.0,0.0,1.0,90.07,France,Male,1,1,0.0
297,850.0,92.0,10.0,250898.1,4.0,90.07,Germany,Female,0,0,0.0
298,850.0,18.0,0.0,250898.1,4.0,199970.73,Spain,Male,0,0,0.0
299,350.0,92.0,0.0,250898.1,4.0,90.07,Spain,Female,0,1,0.0
300,350.0,18.006393,0.0,250898.1,1.0,90.07,Germany,Female,1,1,0.0
301,350.0,92.0,10.0,250898.1,1.0,90.07,France,Female,1,0,0.0
302,350.0,18.0,10.0,250898.1,4.0,90.07,France,Male,1,1,0.0
303,850.0,92.0,10.0,250898.1,1.0,90.07,Germany,Male,0,1,0.0
304,350.0,18.0,0.0,250898.1,4.0,199970.73,Spain,Male,0,0,0.0
305,350.0,92.0,0.0,0.0,1.0,90.07,Germany,Male,1,1,0.0
306,350.0,18.0,10.0,250898.1,1.0,199970.73,France,Female,1,1,0.0
307,350.0,18.0,0.0,250898.1,4.0,90.07,France,Female,1,1,0.0
308,350.0,18.0,0.0,0.0,1.0,199970.73,Spain,Female,0,1,0.0
309,350.0,18.0,10.0,0.0,4.0,90.07,France,Female,1,0,0.0
310,350.0,18.0,10.0,250898.1,4.0,90.07,France,Male,1,0,0.0
311,350.0,92.0,10.0,154095.1,1.0,199970.73,France,Male,0,0,0.0
312,850.0,18.0,0.0,0.0,4.0,199970.73,Spain,Male,1,1,0.0
313,850.0,92.0,0.0,250898.1,4.0,90.07,Spain,Female,1,0,0.0
314,850.0,92.0,10.0,0.0,4.0,199970.73,Germany,Female,0,0,1.0
315,350.0,18.0,0.0,250898.1,4.0,199970.73,Germany,Male,1,1,0.0
316,850.0,18.0,0.0,0.0,4.0,199970.73,France,Female,1,0,0.0
317,350.0,18.0,10.0,0.0,4.0,90.07,Germany,Male,0,1,1.0
318,850.0,18.0,10.0,250898.1,1.0,90.07,Spain,Female,1,1,0.0
319,350.0,18.0,0.0,0.0,4.0,90.07,France,Female,1,0,0.0
320,350.0,92.0,10.0,0.0,1.0,199970.73,Germany,Female,1,1,0.0
321,350.0,18.0,10.0,250898.1,1.0,199970.73,France,Female,1,1,0.0
322,850.0,92.0,10.0,0.0,1.0,90.07,Spain,Female,0,0,0.0
323,850.0,18.0,10.0,0.0,1.0,107.539314,Germany,Female,1,1,1.0
324,350.0,18.0,10.0,250898.1,4.0,199970.73,France,Male,0,1,0.0
325,350.0,18.0,0.0,250898.1,1.0,199970.73,France,Female,1,0,0.0
326,850.0,92.0,0.0,250898.1,1.0,199970.73,France,Female,1,0,1.0
327,350.0,18.0,0.0,250898.1,1.0,5423.6104,Spain,Male,0,0,1.0
328,850.0,18.0,10.0,0.0,1.0,199970.73,France,Male,0,1,0.0
329,350.0,92.0,10.0,250898.1,4.0,199970.73,France,Male,0,0,0.0
330,350.0,92.0,0.0,0.0,1.0,199970.73,France,Male,0,1,1.0
331,350.0,92.0,0.0,250898.1,1.0,199970.73,France,Female,1,0,0.0
332,850.0,18.0,10.0,0.0,4.0,90.07,France,Female,0,0,1.0
333,350.0,18.0,10.0,0.0,4.0,199970.73,France,Female,1,0,0.0
334,850.0,18.0,0.0,250898.1,4.0,90.07,Germany,Female,1,0,0.0
