,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Geography,Gender,HasCrCard,IsActiveMember,y
119,651,41,0,130484.44188507771,1,180114.98436054014,France,Female,1,0,0
120,573,43,1,46.64715471926705,2,91185.53512461121,France,Male,1,1,1
121,569,40,0,135475.64299954879,1,102554.98746363868,Germany,Male,1,0,1
122,801,36,2,867.1041885038223,2,181318.19179563315,France,Male,1,1,1
123,791,27,1,168240.92194236926,1,7987.114381623706,France,Male,1,0,1
124,705,31,9,89461.08653403173,2,174195.04104312288,Germany,Male,1,1,1
125,721,35,1,132100.27047285487,1,118328.02708522292,France,Male,1,0,1
126,795,44,1,69762.17162620337,1,178991.3122005642,Germany,Male,1,1,0
127,517,40,1,-129.57731020471985,2,167723.94544078782,France,Female,1,0,1
128,638,46,1,107941.42828266075,1,175185.69008182496,Germany,Male,1,0,0
129,576,31,1,958.1368107682915,1,116664.7346375519,France,Male,1,0,0
130,571,45,1,74500.22239479076,1,145406.19888054833,France,Female,1,0,0
131,595,42,0,119121.16273114961,3,123643.26508236433,France,Female,1,0,0
132,594,42,1,120825.39962753127,1,120190.31353662173,France,Male,1,0,1
133,609,39,1,118727.04595884953,1,121344.91031234355,France,Male,1,0,1
134,641,34,2,-966.9489170136848,2,55951.52932408662,France,Male,1,1,1
135,615,33,2,100.83015755771845,2,108672.75977020073,France,Male,1,0,1
136,591,39,5,-60.55239120405217,2,105833.85292896185,France,Male,1,1,1
137,674,41,1,149130.62426295175,1,71543.4325081044,Germany,Female,1,0,1
138,725,29,2,74638.42289001404,1,101966.84788276185,France,Male,1,1,1
139,725,33,1,90694.56392496411,1,109888.39324947147,Germany,Male,1,1,1
140,682,39,0,136785.18713616053,1,76688.95382990681,France,Female,1,0,1
141,692,35,5,140349.63917221452,1,103441.86383832658,France,Male,1,1,1
142,682,39,0,107378.38203456312,1,95974.1641132072,France,Male,1,0,0
143,720,38,5,37.13272699736556,2,131146.02664830812,France,Male,1,1,1
144,636,44,1,-316.50940126184577,2,116047.65589762792,France,Male,1,1,1
145,766,39,1,77280.40783856384,2,24108.313454250805,France,Male,1,1,1
146,646,36,1,127280.80639335446,1,182064.27573776903,France,Male,1,1,1
147,588,44,1,-699.1929252899613,2,133887.44478679707,France,Male,1,1,1
148,639,43,1,152987.28573130612,1,87164.07006721519,France,Male,1,1,1
149,668,44,1,5.8371636354743295,1,146547.80990568295,France,Female,1,0,1
150,593,37,4,114.97513927531492,2,88593.8804691862,France,Male,1,1,1
151,612,42,2,113936.63593699058,2,31001.571444461413,Germany,Male,1,1,1
152,582,42,0,68285.03004720443,1,147231.37838457257,France,Female,1,0,0
153,647,29,2,92303.47756779722,2,162338.6567989102,France,Male,1,1,1
154,675,37,0,114384.03288954073,1,154264.85832536273,France,Male,1,1,1
155,671,29,8,-59.946458611777416,2,123495.59707165876,France,Male,1,1,1
156,691,28,0,108066.79891603503,2,165514.18161941896,France,Male,1,1,1
157,695,34,1,165762.42195049414,1,130661.41129726123,France,Male,1,1,1
158,580,32,5,146859.09271006976,2,85880.97685700744,France,Male,1,1,1
159,627,34,1,159157.39793403808,1,55725.82206484135,France,Male,1,0,1
160,613,44,1,93953.9709200941,1,178790.98256622424,France,Male,1,1,1
161,717,39,1,-1107.6710518885343,2,111460.31287917154,France,Male,1,1,1
162,465,30,8,19.70944204163876,2,177278.67667035252,France,Male,1,1,1
163,569,51,1,1547.5061593467287,1,195425.3509346378,France,Male,1,0,1
164,639,32,0,-868.648182000473,2,162643.97191840125,France,Female,1,1,1
165,704,28,2,144629.99045084332,1,132258.74974535566,France,Male,1,1,1
166,650,34,2,157800.2507683419,2,106237.15591856926,France,Male,1,1,1
167,702,34,2,153957.278206126,2,58454.70920264467,France,Male,1,1,1
168,454,30,8,140171.09211878834,1,130670.50326465564,Germany,Male,1,0,0
169,630,30,0,91392.14807677644,2,148833.1362631034,France,Male,1,1,1
170,692,29,1,-63.23832192238689,1,59591.48530007402,France,Male,1,0,1
171,619,38,2,119518.9744371465,2,75664.75657204931,Germany,Male,1,1,1
172,812,34,0,78648.7668127812,1,148148.95100916494,France,Male,1,1,1
173,588,35,2,118400.30697617948,1,139166.5457765199,France,Male,1,1,1
174,700,32,2,53.528659892984564,2,115428.02139672934,France,Male,1,1,1
175,614,36,1,140937.02274262434,1,115755.80552971197,France,Female,1,0,0
176,615,29,1,-945.1483439802098,1,163815.69719584496,France,Male,1,0,1
177,705,43,1,126836.61606453986,1,15710.452485301696,Germany,Female,1,0,0
178,656,64,1,95751.96484444645,1,119276.57119500921,Germany,Male,1,0,0
179,524,34,0,70234.9248251708,1,112687.80399133048,France,Male,1,0,1
180,787,31,1,129422.11039985984,2,48474.9515679534,Germany,Male,1,1,1
181,627,47,1,132504.29056244026,1,34120.3114674302,Germany,Female,1,0,0
182,625,31,2,100254.39199955811,2,6976.775487829698,Germany,Male,1,1,1
183,712,54,0,1202.7716582542262,1,121506.09338934142,France,Female,1,0,1
184,689,34,3,1544.394029934934,1,189746.92291260866,France,Male,1,1,1
185,591,32,2,150122.1738736423,2,89545.906899366,France,Male,1,1,1
186,627,47,1,58177.05941853574,1,58638.57844903463,France,Female,1,0,0
187,656,34,7,98303.37873858772,2,128875.33975371002,Germany,Male,1,1,1
188,638,35,0,118678.24271167352,2,120792.38251727304,France,Male,1,1,1
189,592,38,1,159070.17574497,1,75921.07510947691,France,Male,1,0,1
190,624,37,1,146485.67361986122,1,57105.06195678145,Germany,Male,1,0,1
191,690,34,1,-817.6208182371173,1,114284.54556169067,France,Female,1,1,1
192,729,39,1,95625.9277814146,1,89455.35794193967,Germany,Female,1,1,1
193,668,30,2,101272.52024066485,2,28813.518943503375,Germany,Male,1,1,1
194,673,36,1,-461.24322247228196,2,163402.40226907565,France,Female,1,0,1
195,618,29,0,947.2279805610226,1,27857.37516819439,France,Male,1,1,1
196,565,29,4,125931.0298174473,2,123337.31344707755,Germany,Male,1,1,1
197,475,41,0,147127.57475830472,1,95074.6696562175,France,Male,1,0,1
198,680,45,1,129148.07962209113,1,27467.190479565215,Germany,Female,1,0,0
199,498,42,3,-870.3063483713163,3,147490.84022679063,France,Female,1,0,0
200,673,27,2,106292.90858540729,2,185021.3611366343,Germany,Male,1,1,1
201,757,47,1,111066.8345317321,1,93216.88698603956,France,Female,1,0,0
202,709,54,1,109.1507409999123,1,107890.56118365316,France,Female,1,0,0
203,671,41,1,99.31431466558968,2,23561.40518730609,France,Female,1,0,1
204,651,36,1,146375.72414742212,1,20690.226135898978,Germany,Female,1,0,0
205,701,44,0,125702.34754833694,1,114436.2194190199,France,Female,1,0,0
206,781,28,2,43238.111472356795,2,93791.26747421961,France,Male,1,1,1
207,571,43,1,152526.00272961112,1,127423.16674208824,France,Male,1,0,1
208,614,41,0,98974.40683806692,1,120020.75396146228,France,Female,1,0,1
209,565,40,1,118578.84711127164,1,133936.95776373174,Germany,Male,1,0,1
210,702,33,2,136610.45012756073,2,126635.88565630614,France,Male,1,1,1
211,770,24,4,122024.24633500168,2,74126.21097113995,France,Male,1,0,1
212,757,44,7,114739.96156973524,1,168662.4141269747,France,Male,1,1,1
213,712,35,1,116769.6776600393,1,33242.231861019696,France,Male,1,1,1
214,606,27,5,132650.2639351096,2,144836.61229838186,France,Male,1,1,1
215,779,30,1,108931.31606457343,2,27512.16002677477,Germany,Male,1,1,1
216,641,36,1,130176.81821712606,1,168284.05565761222,France,Male,1,0,1
217,701,40,1,743.6333093191004,2,92750.38869064793,France,Female,1,0,1
218,703,29,5,102594.7788317887,2,174552.48369477649,Germany,Male,1,1,1
219,681,41,1,380.31744655873257,1,12703.60737326245,France,Male,1,0,1
220,682,35,2,128032.68372810983,1,131128.87512509472,France,Male,1,1,1
221,732,40,2,163823.43959623156,1,174242.21024599974,France,Male,1,1,1
222,634,39,2,100943.21098683169,2,40703.69169773934,Germany,Male,1,1,1
223,652,41,1,109709.34170234393,1,180111.64689579813,Germany,Female,1,1,0
224,718,33,1,84932.12099906093,1,98687.33863604185,France,Male,1,1,1
225,584,42,1,77407.47485604594,1,129701.43087906031,France,Male,1,1,1
226,643,34,8,124278.6301978936,2,141791.56785639358,France,Male,1,1,1
227,615,27,3,1448.3958566725194,2,107318.51061274986,France,Male,1,1,1
228,657,32,1,-13.136475723451863,2,146671.83242279082,France,Male,1,1,1
229,583,46,1,113300.845843796,1,25883.985108271696,France,Female,1,0,0
230,720,32,1,103556.73498432561,1,150499.995174075,Germany,Male,1,1,1
231,754,26,4,-396.0551284050443,2,129643.44721670636,France,Male,1,1,1
232,648,32,1,119257.46909529064,1,119840.45980930436,Germany,Male,1,0,1
233,598,40,1,123023.85228071202,1,147517.3231489072,France,Male,1,0,1
234,571,25,1,93073.54402715045,1,147065.484637728,France,Male,1,1,1
235,800,41,1,43611.96729041744,1,103972.55186586911,France,Male,1,1,1
236,724,32,1,60182.81654187187,1,168166.1780341438,France,Male,1,1,1
237,651,31,1,110995.01062312794,1,94210.16250386435,France,Male,1,1,1
238,687,34,1,78341.46638092204,1,163174.82351457654,France,Male,1,1,1
239,653,39,1,99766.02054498548,1,177293.03769394863,Germany,Male,1,1,1
240,641,32,2,109945.02305576559,2,162218.6059505628,France,Male,1,1,1
241,752,47,1,112976.82529008026,1,127931.91160876986,France,Female,1,0,1
242,705,37,1,155613.3695381743,1,98631.91476834187,Germany,Male,1,1,1
243,653,30,1,140801.38616846857,1,101151.8621547768,France,Male,1,1,1
244,551,42,1,110035.18312496276,1,132487.1866741792,Germany,Female,1,0,0
245,668,42,3,156941.65118356733,1,38764.085546706905,France,Male,1,1,1
246,696,43,0,102067.3793372725,1,80661.36696236629,France,Male,1,1,1
247,671,42,1,-465.9892904958108,1,175669.6861870738,France,Male,1,1,1
248,643,55,3,91710.68936710007,3,168026.53806812942,Germany,Female,1,0,0
249,687,31,1,85279.86409067635,1,150187.60463638275,Germany,Male,1,1,1
250,525,42,5,93.16895310954777,2,109823.04015415939,France,Female,1,0,1
251,694,41,1,-1243.478215261196,1,68469.99644728377,France,Female,1,0,1
252,699,23,8,96.01990197982971,2,133785.09782121115,France,Male,1,0,1
253,405,35,1,161772.97733075096,1,45657.85000835002,Germany,Female,1,0,0
254,729,38,1,-906.4737443066837,2,167187.979485905,France,Male,1,1,1
255,677,49,0,-105.45479307359741,1,83242.5651482708,France,Female,1,0,0
256,604,38,1,145846.51355699846,1,64423.60696955805,Germany,Female,1,0,1
257,631,44,1,119124.50339114235,1,134351.6579269146,France,Female,1,0,1
258,650,31,1,89215.02443585268,1,112419.71254042542,France,Male,1,1,1
259,765,43,1,93694.81095161125,1,69334.92530708128,France,Female,1,0,0
260,747,34,1,-751.3047702074397,1,100611.58907453256,France,Female,1,1,1
261,626,35,1,101678.6000530544,1,174631.22536316898,Germany,Male,1,0,1
262,636,37,1,117064.45837107647,1,98750.35260649004,France,Male,1,1,1
263,643,48,1,113148.55183089162,1,104717.15480385192,Germany,Male,1,1,0
264,655,27,2,970.7020249171725,2,87963.51910216705,France,Male,1,1,1
265,613,46,0,118676.46707847246,1,143212.46521288063,Germany,Male,1,1,1
266,670,40,1,166059.15598041783,1,124407.76909613534,Germany,Male,1,0,1
267,581,38,1,143868.54198749136,1,99746.02166686827,France,Male,1,0,1
268,599,39,8,172436.77888080577,1,65057.84966451433,France,Male,1,1,1
269,582,36,2,613.3164269415522,1,212234.6206316463,France,Male,1,1,1
270,620,32,1,126162.0651808388,1,138282.8702297613,France,Male,1,1,1
271,686,36,7,102078.30184391155,2,142475.17392867192,Germany,Male,1,1,1
272,638,30,2,101634.07869734282,2,135602.5074737069,France,Male,1,1,1
273,617,36,2,358.5378515193827,2,179297.1614348024,France,Male,1,1,1
274,613,57,1,129996.59178624851,1,195001.84095790915,Germany,Female,1,0,0
275,609,35,1,114165.26977106862,2,91640.07846169965,France,Male,1,1,1
276,624,38,1,122134.86394399912,1,21385.399514628516,Germany,Female,1,0,0
277,549,28,3,49305.537855820854,1,175280.07831602896,France,Male,1,0,1
278,662,24,2,133.4047081947386,2,128828.44825664203,France,Male,1,1,1
279,674,30,1,139950.93881577998,1,141614.51393629023,France,Female,1,0,0
280,541,38,1,107909.02807219917,1,56248.029703977554,Germany,Female,1,0,1
281,540,51,1,125864.68012068418,1,168078.05678771407,France,Female,1,0,0
282,594,39,2,121010.75143626446,2,121132.54641055419,France,Male,1,1,1
283,581,24,8,54.232540060318485,2,157949.23423076447,France,Male,1,0,1
284,671,29,1,142583.2350206275,1,134037.5441790708,France,Male,1,1,1
285,667,32,5,120149.5592362311,1,160547.7260823378,Germany,Male,1,0,1
286,669,27,2,-57.74930349074438,2,88690.80578840584,France,Male,1,1,1
287,778,44,1,17.386226998630406,1,79733.26175426252,France,Male,1,1,1
288,655,29,1,156987.00597270502,1,153002.7991820661,France,Male,1,1,1
289,720,26,5,69685.10959684735,2,89033.8093477741,Germany,Male,1,1,1
290,717,29,4,118916.31954528061,1,152957.75532404648,France,Female,1,1,1
291,632,32,2,113959.07937049851,2,106109.85205515666,France,Male,1,1,1
292,592,44,1,113905.00904376594,1,148201.4096750337,Germany,Male,1,0,1
293,679,26,0,104082.17993665053,1,65492.21703212455,France,Male,1,1,1
294,579,29,5,974.7880752724005,1,156053.9519838401,France,Male,1,1,1
295,691,28,2,410.945019935113,2,66250.65047625813,France,Male,1,1,1
296,639,38,1,791.6536720532683,1,46726.29412065446,France,Male,1,1,1
297,635,33,1,110268.49266481999,1,102801.78432061886,France,Male,1,0,1
298,717,37,1,81291.08166586154,1,102299.8823858424,France,Male,1,1,1
299,702,38,2,-34.77610678549205,2,101956.8856448579,France,Male,1,1,1
300,494,33,2,138233.8391982116,2,150376.21183108143,Germany,Male,1,1,1
301,641,30,0,87502.487427848,2,136837.60638128044,Germany,Male,1,1,1
302,412,49,1,128317.59463082356,1,33697.766477532765,France,Female,1,0,0
303,751,36,1,90336.67310943303,1,115729.04681752878,France,Female,1,0,0
304,534,44,1,127303.56860722831,1,173109.0434846094,France,Female,1,0,1
305,664,30,1,62903.94907852261,1,148032.4612563974,France,Male,1,1,1
306,595,49,1,138244.08055504804,1,204611.4028964531,France,Female,1,0,0
307,697,40,1,-82.5339075715009,1,72275.54035149669,France,Female,1,0,0
308,580,33,1,106423.50309734467,2,162558.72638893512,France,Male,1,1,1
309,693,32,2,192454.25575375024,2,26071.017869576805,France,Male,1,1,1
310,620,38,2,-215.4283870527019,2,61047.812581990715,France,Male,1,1,1
311,644,39,1,660.5201103673168,2,175726.7464860835,France,Male,1,1,1
312,638,38,1,136451.63708863273,1,122954.66715606413,France,Male,1,1,1
313,674,56,1,140941.40203528685,1,96782.49914287333,France,Female,1,0,0
314,692,42,1,126609.18595256582,1,98452.2844143272,Germany,Male,1,0,1
315,592,46,1,95730.21951541556,2,130444.37900365448,Germany,Female,1,0,0
316,616,42,1,107634.14160045916,1,162543.37627727308,Germany,Male,1,0,1
317,668,51,0,143245.32063751097,1,144387.48676550173,Germany,Male,1,0,0
318,607,42,1,128409.48239528862,1,94380.58473803374,Germany,Male,1,0,1
319,622,32,2,52.87614029151426,2,132969.02933273118,France,Male,1,0,1
320,778,46,1,97912.52894150863,1,107423.45916865376,France,Female,1,0,1
321,610,28,1,136131.79009700668,1,71247.01660562481,France,Male,1,0,1
322,691,39,1,108166.72340812694,1,100144.69665601525,France,Male,1,1,1
323,738,46,1,114753.48858404852,1,169766.24533640686,France,Female,1,0,0
324,570,38,1,138760.34819544115,1,89160.31944085097,France,Male,1,0,1
325,618,38,2,159798.63805533768,2,45620.777371533,France,Male,1,1,1
326,727,34,7,155308.81721146507,2,78497.50468127258,France,Male,1,1,1
327,633,38,1,154439.9046456313,1,9324.870743086327,France,Male,1,1,1
328,620,29,4,-193.83060772765924,2,38392.96565881341,France,Male,1,1,1
329,658,49,1,92739.57843701707,1,128871.95660270946,France,Female,1,0,0
330,629,30,8,70357.37254977447,2,128231.88997416559,France,Male,1,1,1
331,668,30,1,651.7462373516009,1,58779.935285531734,France,Male,1,1,1
332,357,39,1,108055.7215073511,1,28501.575076925903,Germany,Male,1,0,0
333,524,46,1,157488.49168558937,1,96509.51275685866,France,Male,1,0,1
334,679,42,1,-563.1350725347045,1,150036.40798896566,France,Male,1,1,1
335,823,30,1,81021.16143579941,1,158379.80052244218,France,Male,1,1,1
336,516,47,1,154843.34696595528,3,168618.16781407988,Germany,Female,1,0,0
337,716,40,1,-585.8750541930615,1,135685.2878701255,France,Female,1,0,1
338,732,38,1,130151.65863127433,1,171042.2424422689,Germany,Male,1,1,1
339,700,32,5,120476.69875649143,1,97839.39555574514,France,Male,1,1,1
340,634,33,2,-1416.2526572375932,2,184012.44118181054,France,Male,1,1,1
341,729,31,1,125260.12679010781,2,116350.40968160449,France,Male,1,1,1
342,716,27,0,131576.63151616018,1,143054.78614511385,Germany,Male,1,0,1
343,516,32,1,121947.45354442237,2,77695.20424772642,Germany,Male,1,1,1
344,438,37,1,666.4294122617924,1,174370.8275459509,France,Male,1,0,1
345,715,34,4,117031.22094011024,2,126826.59104356989,France,Male,1,1,1
346,645,36,5,109545.75166455554,2,185517.85954600584,Germany,Male,1,1,1
347,665,33,1,134460.89358752858,1,119143.19854443273,France,Male,1,1,1
348,658,47,1,7.2769536848167355,2,141913.10498809168,France,Male,1,1,1
349,447,36,1,97332.5391773103,1,189260.84491124138,Germany,Male,1,0,1
350,659,26,1,97333.79037326551,1,63485.042595914936,France,Male,1,1,1
351,505,39,1,125610.9515451268,1,52710.33528121543,Germany,Female,1,0,0
352,643,50,1,114173.13356213162,1,193417.7242883938,Germany,Female,1,0,0
353,594,50,0,102211.59857677107,1,182556.91477247686,France,Female,1,0,0
354,657,43,1,105403.38926951817,2,35091.02255406957,Germany,Female,1,0,0
355,499,44,1,118550.1453385568,1,108115.40785189962,Germany,Female,1,0,0
356,745,33,2,178.24795858389527,2,119029.73603544472,France,Male,1,1,1
357,613,40,0,143995.6586265992,1,152169.18052192568,France,Male,1,0,0
358,605,29,1,124319.37463234704,1,33890.56197455628,France,Male,1,0,1
359,606,45,1,136112.07071252225,1,124958.8831412541,France,Male,1,1,1
360,599,33,1,152541.14697385914,1,153291.93494005347,Germany,Female,1,1,1
361,643,59,1,-186.42808247182592,1,111430.05705988701,France,Female,1,0,1
362,682,25,1,832.3560164869467,1,91704.32344250102,France,Male,1,0,1
363,533,39,5,-6.432640007746752,2,105697.57706763914,France,Male,1,0,1
364,558,27,5,-40.44764108083304,2,87670.31453808089,France,Male,1,1,1
365,632,41,2,-191.7509684210994,2,26348.30251896533,France,Male,1,1,1
366,729,41,7,132744.86496885517,1,51082.222477545554,Germany,Male,1,1,1
367,590,44,2,141435.4249938032,1,102517.63313958203,Germany,Male,1,1,1
